Date,Week,Month,Year,Lock,Direction,Type,Barge Count
09/02/2017,35,8,2017,Ark Lock 1,Up,Empty,10
09/02/2017,35,8,2017,Ark Lock 1,Up,Loaded,51
09/02/2017,35,8,2017,Miss Locks 27,Down,Empty,36
09/02/2017,35,8,2017,Miss Locks 27,Down,"Grain, Loaded",334
09/02/2017,35,8,2017,Miss Locks 27,Down,"Non-Grain, Loaded",94
09/02/2017,35,8,2017,Miss Locks 27,Up,Empty,226
09/02/2017,35,8,2017,Miss Locks 27,Up,Loaded,216
09/02/2017,35,8,2017,Ohio Olmsted,Down,Empty,189
09/02/2017,35,8,2017,Ohio Olmsted,Down,"Grain, Loaded",30
09/02/2017,35,8,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",320
09/02/2017,35,8,2017,Ohio Olmsted,Up,Empty,241
09/02/2017,35,8,2017,Ohio Olmsted,Up,Loaded,451
09/09/2017,36,9,2017,Ark Lock 1,Down,Empty,39
09/09/2017,36,9,2017,Ark Lock 1,Down,"Grain, Loaded",30
09/09/2017,36,9,2017,Ark Lock 1,Down,"Non-Grain, Loaded",40
09/09/2017,36,9,2017,Ark Lock 1,Up,Empty,6
09/09/2017,36,9,2017,Ark Lock 1,Up,Loaded,31
09/09/2017,36,9,2017,Miss Locks 27,Down,Empty,55
09/09/2017,36,9,2017,Miss Locks 27,Down,"Grain, Loaded",553
09/09/2017,36,9,2017,Miss Locks 27,Down,"Non-Grain, Loaded",277
09/09/2017,36,9,2017,Miss Locks 27,Up,Empty,306
09/09/2017,36,9,2017,Miss Locks 27,Up,Loaded,414
09/09/2017,36,9,2017,Ohio Olmsted,Down,Empty,155
09/09/2017,36,9,2017,Ohio Olmsted,Down,"Grain, Loaded",30
09/09/2017,36,9,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",181
09/09/2017,36,9,2017,Ohio Olmsted,Up,Empty,81
09/09/2017,36,9,2017,Ohio Olmsted,Up,Loaded,215
09/16/2017,37,9,2017,Ark Lock 1,Down,Empty,5
09/16/2017,37,9,2017,Ark Lock 1,Down,"Grain, Loaded",14
09/16/2017,37,9,2017,Ark Lock 1,Down,"Non-Grain, Loaded",4
09/16/2017,37,9,2017,Ark Lock 1,Up,Empty,26
09/16/2017,37,9,2017,Ark Lock 1,Up,Loaded,50
09/16/2017,37,9,2017,Miss Locks 27,Down,Empty,34
09/16/2017,37,9,2017,Miss Locks 27,Down,"Grain, Loaded",323
09/16/2017,37,9,2017,Miss Locks 27,Down,"Non-Grain, Loaded",212
09/16/2017,37,9,2017,Miss Locks 27,Up,Empty,109
09/16/2017,37,9,2017,Miss Locks 27,Up,Loaded,236
09/16/2017,37,9,2017,Ohio Olmsted,Down,Empty,66
09/16/2017,37,9,2017,Ohio Olmsted,Down,"Grain, Loaded",20
09/16/2017,37,9,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",67
09/16/2017,37,9,2017,Ohio Olmsted,Up,Empty,53
09/16/2017,37,9,2017,Ohio Olmsted,Up,Loaded,138
09/23/2017,38,9,2017,Ark Lock 1,Down,Empty,12
09/23/2017,38,9,2017,Ark Lock 1,Down,"Grain, Loaded",52
09/23/2017,38,9,2017,Ark Lock 1,Down,"Non-Grain, Loaded",20
09/23/2017,38,9,2017,Ark Lock 1,Up,Empty,52
09/23/2017,38,9,2017,Ark Lock 1,Up,Loaded,49
09/23/2017,38,9,2017,Miss Locks 27,Down,Empty,37
09/23/2017,38,9,2017,Miss Locks 27,Down,"Grain, Loaded",120
09/23/2017,38,9,2017,Miss Locks 27,Down,"Non-Grain, Loaded",122
09/23/2017,38,9,2017,Miss Locks 27,Up,Empty,203
09/23/2017,38,9,2017,Miss Locks 27,Up,Loaded,213
09/23/2017,38,9,2017,Ohio Olmsted,Down,Empty,237
09/23/2017,38,9,2017,Ohio Olmsted,Down,"Grain, Loaded",49
09/23/2017,38,9,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",387
09/23/2017,38,9,2017,Ohio Olmsted,Up,Empty,172
09/23/2017,38,9,2017,Ohio Olmsted,Up,Loaded,249
09/30/2017,39,9,2017,Ark Lock 1,Down,Empty,12
09/30/2017,39,9,2017,Ark Lock 1,Down,"Grain, Loaded",83
09/30/2017,39,9,2017,Ark Lock 1,Down,"Non-Grain, Loaded",41
09/30/2017,39,9,2017,Ark Lock 1,Up,Empty,54
09/30/2017,39,9,2017,Ark Lock 1,Up,Loaded,58
09/30/2017,39,9,2017,Miss Locks 27,Down,Empty,71
09/30/2017,39,9,2017,Miss Locks 27,Down,"Grain, Loaded",393
09/30/2017,39,9,2017,Miss Locks 27,Down,"Non-Grain, Loaded",295
09/30/2017,39,9,2017,Miss Locks 27,Up,Empty,266
09/30/2017,39,9,2017,Miss Locks 27,Up,Loaded,250
09/30/2017,39,9,2017,Ohio Olmsted,Down,Empty,138
09/30/2017,39,9,2017,Ohio Olmsted,Down,"Grain, Loaded",56
09/30/2017,39,9,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",312
09/30/2017,39,9,2017,Ohio Olmsted,Up,Empty,170
09/30/2017,39,9,2017,Ohio Olmsted,Up,Loaded,351
10/07/2017,40,10,2017,Ark Lock 1,Down,Empty,14
10/07/2017,40,10,2017,Ark Lock 1,Down,"Grain, Loaded",57
10/07/2017,40,10,2017,Ark Lock 1,Down,"Non-Grain, Loaded",48
10/07/2017,40,10,2017,Ark Lock 1,Up,Empty,20
10/07/2017,40,10,2017,Ark Lock 1,Up,Loaded,51
10/07/2017,40,10,2017,Miss Locks 27,Down,Empty,37
10/07/2017,40,10,2017,Miss Locks 27,Down,"Grain, Loaded",267
10/07/2017,40,10,2017,Miss Locks 27,Down,"Non-Grain, Loaded",243
10/07/2017,40,10,2017,Miss Locks 27,Up,Empty,202
10/07/2017,40,10,2017,Miss Locks 27,Up,Loaded,366
10/07/2017,40,10,2017,Ohio Olmsted,Down,Empty,177
10/07/2017,40,10,2017,Ohio Olmsted,Down,"Grain, Loaded",58
10/07/2017,40,10,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",336
10/07/2017,40,10,2017,Ohio Olmsted,Up,Empty,141
10/07/2017,40,10,2017,Ohio Olmsted,Up,Loaded,361
10/14/2017,41,10,2017,Ark Lock 1,Down,Empty,3
10/14/2017,41,10,2017,Ark Lock 1,Down,"Grain, Loaded",48
10/14/2017,41,10,2017,Ark Lock 1,Down,"Non-Grain, Loaded",25
10/14/2017,41,10,2017,Ark Lock 1,Up,Empty,13
10/14/2017,41,10,2017,Ark Lock 1,Up,Loaded,43
10/14/2017,41,10,2017,Miss Locks 27,Down,Empty,57
10/14/2017,41,10,2017,Miss Locks 27,Down,"Grain, Loaded",255
10/14/2017,41,10,2017,Miss Locks 27,Down,"Non-Grain, Loaded",196
10/14/2017,41,10,2017,Miss Locks 27,Up,Empty,163
10/14/2017,41,10,2017,Miss Locks 27,Up,Loaded,324
10/14/2017,41,10,2017,Ohio Olmsted,Down,Empty,69
10/14/2017,41,10,2017,Ohio Olmsted,Down,"Grain, Loaded",20
10/14/2017,41,10,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",109
10/14/2017,41,10,2017,Ohio Olmsted,Up,Empty,31
10/14/2017,41,10,2017,Ohio Olmsted,Up,Loaded,146
10/21/2017,42,10,2017,Ark Lock 1,Down,Empty,9
10/21/2017,42,10,2017,Ark Lock 1,Down,"Grain, Loaded",40
10/21/2017,42,10,2017,Ark Lock 1,Down,"Non-Grain, Loaded",22
10/21/2017,42,10,2017,Ark Lock 1,Up,Empty,35
10/21/2017,42,10,2017,Ark Lock 1,Up,Loaded,54
10/21/2017,42,10,2017,Miss Locks 27,Down,Empty,58
10/21/2017,42,10,2017,Miss Locks 27,Down,"Grain, Loaded",203
10/21/2017,42,10,2017,Miss Locks 27,Down,"Non-Grain, Loaded",132
10/21/2017,42,10,2017,Miss Locks 27,Up,Empty,165
10/21/2017,42,10,2017,Miss Locks 27,Up,Loaded,308
10/21/2017,42,10,2017,Ohio Olmsted,Down,Empty,211
10/21/2017,42,10,2017,Ohio Olmsted,Down,"Grain, Loaded",106
10/21/2017,42,10,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",333
10/21/2017,42,10,2017,Ohio Olmsted,Up,Empty,203
10/21/2017,42,10,2017,Ohio Olmsted,Up,Loaded,509
10/28/2017,43,10,2017,Ark Lock 1,Down,Empty,12
10/28/2017,43,10,2017,Ark Lock 1,Down,"Grain, Loaded",43
10/28/2017,43,10,2017,Ark Lock 1,Down,"Non-Grain, Loaded",19
10/28/2017,43,10,2017,Ark Lock 1,Up,Empty,32
10/28/2017,43,10,2017,Ark Lock 1,Up,Loaded,73
10/28/2017,43,10,2017,Miss Locks 27,Down,Empty,53
10/28/2017,43,10,2017,Miss Locks 27,Down,"Grain, Loaded",404
10/28/2017,43,10,2017,Miss Locks 27,Down,"Non-Grain, Loaded",138
10/28/2017,43,10,2017,Miss Locks 27,Up,Empty,307
10/28/2017,43,10,2017,Miss Locks 27,Up,Loaded,389
10/28/2017,43,10,2017,Ohio Olmsted,Down,Empty,173
10/28/2017,43,10,2017,Ohio Olmsted,Down,"Grain, Loaded",99
10/28/2017,43,10,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",305
10/28/2017,43,10,2017,Ohio Olmsted,Up,Empty,183
10/28/2017,43,10,2017,Ohio Olmsted,Up,Loaded,504
11/04/2017,44,11,2017,Ark Lock 1,Down,Empty,8
11/04/2017,44,11,2017,Ark Lock 1,Down,"Grain, Loaded",34
11/04/2017,44,11,2017,Ark Lock 1,Down,"Non-Grain, Loaded",47
11/04/2017,44,11,2017,Ark Lock 1,Up,Empty,40
11/04/2017,44,11,2017,Ark Lock 1,Up,Loaded,43
11/04/2017,44,11,2017,Miss Locks 27,Down,Empty,33
11/04/2017,44,11,2017,Miss Locks 27,Down,"Grain, Loaded",369
11/04/2017,44,11,2017,Miss Locks 27,Down,"Non-Grain, Loaded",190
11/04/2017,44,11,2017,Miss Locks 27,Up,Empty,352
11/04/2017,44,11,2017,Miss Locks 27,Up,Loaded,281
11/04/2017,44,11,2017,Ohio Olmsted,Down,Empty,242
11/04/2017,44,11,2017,Ohio Olmsted,Down,"Grain, Loaded",192
11/04/2017,44,11,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",427
11/04/2017,44,11,2017,Ohio Olmsted,Up,Empty,211
11/04/2017,44,11,2017,Ohio Olmsted,Up,Loaded,545
11/11/2017,45,11,2017,Ark Lock 1,Down,Empty,10
11/11/2017,45,11,2017,Ark Lock 1,Down,"Grain, Loaded",54
11/11/2017,45,11,2017,Ark Lock 1,Down,"Non-Grain, Loaded",30
11/11/2017,45,11,2017,Ark Lock 1,Up,Empty,41
11/11/2017,45,11,2017,Ark Lock 1,Up,Loaded,58
11/11/2017,45,11,2017,Miss Locks 27,Down,Empty,46
11/11/2017,45,11,2017,Miss Locks 27,Down,"Grain, Loaded",546
11/11/2017,45,11,2017,Miss Locks 27,Down,"Non-Grain, Loaded",135
11/11/2017,45,11,2017,Miss Locks 27,Up,Empty,350
11/11/2017,45,11,2017,Miss Locks 27,Up,Loaded,260
11/11/2017,45,11,2017,Ohio Olmsted,Down,Empty,168
11/11/2017,45,11,2017,Ohio Olmsted,Down,"Grain, Loaded",95
11/11/2017,45,11,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",259
11/11/2017,45,11,2017,Ohio Olmsted,Up,Empty,129
11/11/2017,45,11,2017,Ohio Olmsted,Up,Loaded,285
11/18/2017,46,11,2017,Ark Lock 1,Down,Empty,13
11/18/2017,46,11,2017,Ark Lock 1,Down,"Grain, Loaded",44
11/18/2017,46,11,2017,Ark Lock 1,Down,"Non-Grain, Loaded",35
11/18/2017,46,11,2017,Ark Lock 1,Up,Empty,73
11/18/2017,46,11,2017,Ark Lock 1,Up,Loaded,63
11/18/2017,46,11,2017,Miss Locks 27,Down,Empty,63
11/18/2017,46,11,2017,Miss Locks 27,Down,"Grain, Loaded",404
11/18/2017,46,11,2017,Miss Locks 27,Down,"Non-Grain, Loaded",163
11/18/2017,46,11,2017,Miss Locks 27,Up,Empty,342
11/18/2017,46,11,2017,Miss Locks 27,Up,Loaded,183
11/18/2017,46,11,2017,Ohio Olmsted,Down,Empty,233
11/18/2017,46,11,2017,Ohio Olmsted,Down,"Grain, Loaded",106
11/18/2017,46,11,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",430
11/18/2017,46,11,2017,Ohio Olmsted,Up,Empty,337
11/18/2017,46,11,2017,Ohio Olmsted,Up,Loaded,492
11/25/2017,47,11,2017,Ark Lock 1,Down,Empty,9
11/25/2017,47,11,2017,Ark Lock 1,Down,"Grain, Loaded",57
11/25/2017,47,11,2017,Ark Lock 1,Down,"Non-Grain, Loaded",16
11/25/2017,47,11,2017,Ark Lock 1,Up,Empty,26
11/25/2017,47,11,2017,Ark Lock 1,Up,Loaded,67
11/25/2017,47,11,2017,Miss Locks 27,Down,Empty,58
11/25/2017,47,11,2017,Miss Locks 27,Down,"Grain, Loaded",562
11/25/2017,47,11,2017,Miss Locks 27,Down,"Non-Grain, Loaded",136
11/25/2017,47,11,2017,Miss Locks 27,Up,Empty,315
11/25/2017,47,11,2017,Miss Locks 27,Up,Loaded,146
11/25/2017,47,11,2017,Ohio Olmsted,Down,Empty,213
11/25/2017,47,11,2017,Ohio Olmsted,Down,"Grain, Loaded",125
11/25/2017,47,11,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",498
11/25/2017,47,11,2017,Ohio Olmsted,Up,Empty,349
11/25/2017,47,11,2017,Ohio Olmsted,Up,Loaded,563
12/02/2017,48,11,2017,Ark Lock 1,Down,Empty,27
12/02/2017,48,11,2017,Ark Lock 1,Down,"Grain, Loaded",29
12/02/2017,48,11,2017,Ark Lock 1,Down,"Non-Grain, Loaded",50
12/02/2017,48,11,2017,Ark Lock 1,Up,Empty,33
12/02/2017,48,11,2017,Ark Lock 1,Up,Loaded,58
12/02/2017,48,11,2017,Miss Locks 27,Down,Empty,49
12/02/2017,48,11,2017,Miss Locks 27,Down,"Grain, Loaded",391
12/02/2017,48,11,2017,Miss Locks 27,Down,"Non-Grain, Loaded",254
12/02/2017,48,11,2017,Miss Locks 27,Up,Empty,413
12/02/2017,48,11,2017,Miss Locks 27,Up,Loaded,196
12/02/2017,48,11,2017,Ohio Olmsted,Down,Empty,217
12/02/2017,48,11,2017,Ohio Olmsted,Down,"Grain, Loaded",35
12/02/2017,48,11,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",225
12/02/2017,48,11,2017,Ohio Olmsted,Up,Empty,262
12/02/2017,48,11,2017,Ohio Olmsted,Up,Loaded,355
12/09/2017,49,12,2017,Ark Lock 1,Down,Empty,25
12/09/2017,49,12,2017,Ark Lock 1,Down,"Grain, Loaded",52
12/09/2017,49,12,2017,Ark Lock 1,Down,"Non-Grain, Loaded",26
12/09/2017,49,12,2017,Ark Lock 1,Up,Empty,19
12/09/2017,49,12,2017,Ark Lock 1,Up,Loaded,29
12/09/2017,49,12,2017,Miss Locks 27,Down,Empty,21
12/09/2017,49,12,2017,Miss Locks 27,Down,"Grain, Loaded",377
12/09/2017,49,12,2017,Miss Locks 27,Down,"Non-Grain, Loaded",206
12/09/2017,49,12,2017,Miss Locks 27,Up,Empty,322
12/09/2017,49,12,2017,Miss Locks 27,Up,Loaded,157
12/09/2017,49,12,2017,Ohio Olmsted,Down,Empty,69
12/09/2017,49,12,2017,Ohio Olmsted,Down,"Grain, Loaded",95
12/09/2017,49,12,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",210
12/09/2017,49,12,2017,Ohio Olmsted,Up,Empty,114
12/09/2017,49,12,2017,Ohio Olmsted,Up,Loaded,207
12/16/2017,50,12,2017,Ark Lock 1,Down,Empty,7
12/16/2017,50,12,2017,Ark Lock 1,Down,"Grain, Loaded",35
12/16/2017,50,12,2017,Ark Lock 1,Down,"Non-Grain, Loaded",25
12/16/2017,50,12,2017,Ark Lock 1,Up,Empty,12
12/16/2017,50,12,2017,Ark Lock 1,Up,Loaded,59
12/16/2017,50,12,2017,Miss Locks 27,Down,Empty,48
12/16/2017,50,12,2017,Miss Locks 27,Down,"Grain, Loaded",347
12/16/2017,50,12,2017,Miss Locks 27,Down,"Non-Grain, Loaded",217
12/16/2017,50,12,2017,Miss Locks 27,Up,Empty,328
12/16/2017,50,12,2017,Miss Locks 27,Up,Loaded,160
12/16/2017,50,12,2017,Ohio Olmsted,Down,Empty,269
12/16/2017,50,12,2017,Ohio Olmsted,Down,"Grain, Loaded",133
12/16/2017,50,12,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",519
12/16/2017,50,12,2017,Ohio Olmsted,Up,Empty,419
12/16/2017,50,12,2017,Ohio Olmsted,Up,Loaded,412
12/23/2017,51,12,2017,Ark Lock 1,Down,Empty,9
12/23/2017,51,12,2017,Ark Lock 1,Down,"Grain, Loaded",26
12/23/2017,51,12,2017,Ark Lock 1,Down,"Non-Grain, Loaded",17
12/23/2017,51,12,2017,Ark Lock 1,Up,Empty,23
12/23/2017,51,12,2017,Ark Lock 1,Up,Loaded,31
12/23/2017,51,12,2017,Miss Locks 27,Down,Empty,31
12/23/2017,51,12,2017,Miss Locks 27,Down,"Grain, Loaded",237
12/23/2017,51,12,2017,Miss Locks 27,Down,"Non-Grain, Loaded",174
12/23/2017,51,12,2017,Miss Locks 27,Up,Empty,229
12/23/2017,51,12,2017,Miss Locks 27,Up,Loaded,54
12/23/2017,51,12,2017,Ohio Olmsted,Down,Empty,219
12/23/2017,51,12,2017,Ohio Olmsted,Down,"Grain, Loaded",133
12/23/2017,51,12,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",413
12/23/2017,51,12,2017,Ohio Olmsted,Up,Empty,342
12/23/2017,51,12,2017,Ohio Olmsted,Up,Loaded,536
12/30/2017,52,12,2017,Ark Lock 1,Down,Empty,14
12/30/2017,52,12,2017,Ark Lock 1,Down,"Grain, Loaded",46
12/30/2017,52,12,2017,Ark Lock 1,Down,"Non-Grain, Loaded",23
12/30/2017,52,12,2017,Ark Lock 1,Up,Empty,11
12/30/2017,52,12,2017,Ark Lock 1,Up,Loaded,56
12/30/2017,52,12,2017,Miss Locks 27,Down,Empty,31
12/30/2017,52,12,2017,Miss Locks 27,Down,"Grain, Loaded",181
12/30/2017,52,12,2017,Miss Locks 27,Down,"Non-Grain, Loaded",122
12/30/2017,52,12,2017,Miss Locks 27,Up,Empty,264
12/30/2017,52,12,2017,Miss Locks 27,Up,Loaded,135
12/30/2017,52,12,2017,Ohio Olmsted,Down,Empty,210
12/30/2017,52,12,2017,Ohio Olmsted,Down,"Grain, Loaded",171
12/30/2017,52,12,2017,Ohio Olmsted,Down,"Non-Grain, Loaded",323
12/30/2017,52,12,2017,Ohio Olmsted,Up,Empty,307
12/30/2017,52,12,2017,Ohio Olmsted,Up,Loaded,395
01/06/2018,1,1,2018,Ark Lock 1,Down,Empty,14
01/06/2018,1,1,2018,Ark Lock 1,Down,"Grain, Loaded",44
01/06/2018,1,1,2018,Ark Lock 1,Down,"Non-Grain, Loaded",39
01/06/2018,1,1,2018,Ark Lock 1,Up,Empty,8
01/06/2018,1,1,2018,Ark Lock 1,Up,Loaded,58
01/06/2018,1,1,2018,Miss Locks 27,Down,Empty,11
01/06/2018,1,1,2018,Miss Locks 27,Down,"Grain, Loaded",45
01/06/2018,1,1,2018,Miss Locks 27,Down,"Non-Grain, Loaded",90
01/06/2018,1,1,2018,Miss Locks 27,Up,Empty,79
01/06/2018,1,1,2018,Miss Locks 27,Up,Loaded,70
01/06/2018,1,1,2018,Ohio Olmsted,Down,Empty,107
01/06/2018,1,1,2018,Ohio Olmsted,Down,"Grain, Loaded",52
01/06/2018,1,1,2018,Ohio Olmsted,Down,"Non-Grain, Loaded",168
01/06/2018,1,1,2018,Ohio Olmsted,Up,Empty,77
01/06/2018,1,1,2018,Ohio Olmsted,Up,Loaded,189
01/13/2018,2,1,2018,Ark Lock 1,Down,Empty,3
01/13/2018,2,1,2018,Ark Lock 1,Down,"Grain, Loaded",13
01/13/2018,2,1,2018,Ark Lock 1,Down,"Non-Grain, Loaded",15
01/13/2018,2,1,2018,Ark Lock 1,Up,Empty,8
01/13/2018,2,1,2018,Ark Lock 1,Up,Loaded,35
01/13/2018,2,1,2018,Miss Locks 27,Down,Empty,13
01/13/2018,2,1,2018,Miss Locks 27,Down,"Grain, Loaded",70
01/13/2018,2,1,2018,Miss Locks 27,Down,"Non-Grain, Loaded",63
01/13/2018,2,1,2018,Miss Locks 27,Up,Empty,98
01/13/2018,2,1,2018,Miss Locks 27,Up,Loaded,34
01/13/2018,2,1,2018,Ohio Olmsted,Down,Empty,147
01/13/2018,2,1,2018,Ohio Olmsted,Down,"Grain, Loaded",93
01/13/2018,2,1,2018,Ohio Olmsted,Down,"Non-Grain, Loaded",176
01/13/2018,2,1,2018,Ohio Olmsted,Up,Empty,222
01/13/2018,2,1,2018,Ohio Olmsted,Up,Loaded,240
01/20/2018,3,1,2018,Ark Lock 1,Down,Empty,10
01/20/2018,3,1,2018,Ark Lock 1,Down,"Grain, Loaded",46
01/20/2018,3,1,2018,Ark Lock 1,Down,"Non-Grain, Loaded",33
01/20/2018,3,1,2018,Ark Lock 1,Up,Empty,9
01/20/2018,3,1,2018,Ark Lock 1,Up,Loaded,44
01/20/2018,3,1,2018,Miss Locks 27,Down,Empty,13
01/20/2018,3,1,2018,Miss Locks 27,Down,"Grain, Loaded",36
01/20/2018,3,1,2018,Miss Locks 27,Down,"Non-Grain, Loaded",81
01/20/2018,3,1,2018,Miss Locks 27,Up,Empty,133
01/20/2018,3,1,2018,Miss Locks 27,Up,Loaded,81
01/20/2018,3,1,2018,Ohio Olmsted,Down,Empty,173
01/20/2018,3,1,2018,Ohio Olmsted,Down,"Grain, Loaded",213
01/20/2018,3,1,2018,Ohio Olmsted,Down,"Non-Grain, Loaded",463
01/20/2018,3,1,2018,Ohio Olmsted,Up,Empty,553
01/20/2018,3,1,2018,Ohio Olmsted,Up,Loaded,464
01/27/2018,4,1,2018,Ark Lock 1,Down,Empty,13
01/27/2018,4,1,2018,Ark Lock 1,Down,"Grain, Loaded",40
01/27/2018,4,1,2018,Ark Lock 1,Down,"Non-Grain, Loaded",24
01/27/2018,4,1,2018,Ark Lock 1,Up,Empty,42
01/27/2018,4,1,2018,Ark Lock 1,Up,Loaded,42
01/27/2018,4,1,2018,Miss Locks 27,Down,Empty,17
01/27/2018,4,1,2018,Miss Locks 27,Down,"Grain, Loaded",115
01/27/2018,4,1,2018,Miss Locks 27,Down,"Non-Grain, Loaded",167
01/27/2018,4,1,2018,Miss Locks 27,Up,Empty,148
01/27/2018,4,1,2018,Miss Locks 27,Up,Loaded,134
01/27/2018,4,1,2018,Ohio Olmsted,Down,Empty,217
01/27/2018,4,1,2018,Ohio Olmsted,Down,"Grain, Loaded",165
01/27/2018,4,1,2018,Ohio Olmsted,Down,"Non-Grain, Loaded",419
01/27/2018,4,1,2018,Ohio Olmsted,Up,Empty,265
01/27/2018,4,1,2018,Ohio Olmsted,Up,Loaded,359
02/03/2018,5,1,2018,Ark Lock 1,Down,Empty,6
02/03/2018,5,1,2018,Ark Lock 1,Down,"Grain, Loaded",55
02/03/2018,5,1,2018,Ark Lock 1,Down,"Non-Grain, Loaded",18
02/03/2018,5,1,2018,Ark Lock 1,Up,Empty,14
02/03/2018,5,1,2018,Ark Lock 1,Up,Loaded,61
02/03/2018,5,1,2018,Miss Locks 27,Down,Empty,40
02/03/2018,5,1,2018,Miss Locks 27,Down,"Grain, Loaded",129
02/03/2018,5,1,2018,Miss Locks 27,Down,"Non-Grain, Loaded",201
02/03/2018,5,1,2018,Miss Locks 27,Up,Empty,213
02/03/2018,5,1,2018,Miss Locks 27,Up,Loaded,161
02/03/2018,5,1,2018,Ohio Olmsted,Down,Empty,247
02/03/2018,5,1,2018,Ohio Olmsted,Down,"Grain, Loaded",225
02/03/2018,5,1,2018,Ohio Olmsted,Down,"Non-Grain, Loaded",277
02/03/2018,5,1,2018,Ohio Olmsted,Up,Empty,328
02/03/2018,5,1,2018,Ohio Olmsted,Up,Loaded,442
02/10/2018,6,2,2018,Ark Lock 1,Down,Empty,5
02/10/2018,6,2,2018,Ark Lock 1,Down,"Grain, Loaded",59
02/10/2018,6,2,2018,Ark Lock 1,Down,"Non-Grain, Loaded",29
02/10/2018,6,2,2018,Ark Lock 1,Up,Empty,5
02/10/2018,6,2,2018,Ark Lock 1,Up,Loaded,82
02/10/2018,6,2,2018,Miss Locks 27,Down,Empty,43
02/10/2018,6,2,2018,Miss Locks 27,Down,"Grain, Loaded",225
02/10/2018,6,2,2018,Miss Locks 27,Down,"Non-Grain, Loaded",190
02/10/2018,6,2,2018,Miss Locks 27,Up,Empty,171
02/10/2018,6,2,2018,Miss Locks 27,Up,Loaded,124
02/10/2018,6,2,2018,Ohio Olmsted,Down,Empty,285
02/10/2018,6,2,2018,Ohio Olmsted,Down,"Grain, Loaded",194
02/10/2018,6,2,2018,Ohio Olmsted,Down,"Non-Grain, Loaded",444
02/10/2018,6,2,2018,Ohio Olmsted,Up,Empty,384
02/10/2018,6,2,2018,Ohio Olmsted,Up,Loaded,474
02/17/2018,7,2,2018,Ark Lock 1,Down,Empty,9
02/17/2018,7,2,2018,Ark Lock 1,Down,"Grain, Loaded",54
02/17/2018,7,2,2018,Ark Lock 1,Down,"Non-Grain, Loaded",19
02/17/2018,7,2,2018,Ark Lock 1,Up,Empty,24
02/17/2018,7,2,2018,Ark Lock 1,Up,Loaded,97
02/17/2018,7,2,2018,Miss Locks 27,Down,Empty,34
02/17/2018,7,2,2018,Miss Locks 27,Down,"Grain, Loaded",156
02/17/2018,7,2,2018,Miss Locks 27,Down,"Non-Grain, Loaded",138
02/17/2018,7,2,2018,Miss Locks 27,Up,Empty,191
02/17/2018,7,2,2018,Miss Locks 27,Up,Loaded,124
02/17/2018,7,2,2018,Ohio Olmsted,Down,Empty,134
02/17/2018,7,2,2018,Ohio Olmsted,Down,"Grain, Loaded",152
02/17/2018,7,2,2018,Ohio Olmsted,Down,"Non-Grain, Loaded",329
02/17/2018,7,2,2018,Ohio Olmsted,Up,Empty,214
02/17/2018,7,2,2018,Ohio Olmsted,Up,Loaded,388
02/24/2018,8,2,2018,Ark Lock 1,Down,Empty,1
02/24/2018,8,2,2018,Ark Lock 1,Down,"Grain, Loaded",19
02/24/2018,8,2,2018,Ark Lock 1,Down,"Non-Grain, Loaded",4
02/24/2018,8,2,2018,Ark Lock 1,Up,Empty,11
02/24/2018,8,2,2018,Ark Lock 1,Up,Loaded,28
02/24/2018,8,2,2018,Miss Locks 27,Down,Empty,38
02/24/2018,8,2,2018,Miss Locks 27,Down,"Grain, Loaded",190
02/24/2018,8,2,2018,Miss Locks 27,Down,"Non-Grain, Loaded",137
02/24/2018,8,2,2018,Miss Locks 27,Up,Empty,297
02/24/2018,8,2,2018,Miss Locks 27,Up,Loaded,111
02/24/2018,8,2,2018,Ohio Olmsted,Down,Empty,192
02/24/2018,8,2,2018,Ohio Olmsted,Down,"Grain, Loaded",55
02/24/2018,8,2,2018,Ohio Olmsted,Down,"Non-Grain, Loaded",275
02/24/2018,8,2,2018,Ohio Olmsted,Up,Empty,281
02/24/2018,8,2,2018,Ohio Olmsted,Up,Loaded,318
03/03/2018,9,2,2018,Ark Lock 1,Down,Empty,0
03/03/2018,9,2,2018,Ark Lock 1,Down,"Grain, Loaded",5
03/03/2018,9,2,2018,Ark Lock 1,Down,"Non-Grain, Loaded",1
03/03/2018,9,2,2018,Ark Lock 1,Up,Empty,10
03/03/2018,9,2,2018,Ark Lock 1,Up,Loaded,1
03/03/2018,9,2,2018,Miss Locks 27,Down,Empty,21
